Date, Open, High, Low, Close
01/07/15, 6653.65, 6680.50, 6605.40, 6644.95
01/06/15, 6817.65, 6817.65, 6646.40, 6656.80
01/05/15, 6877.35, 6913.25, 6848.25, 6857.45
01/02/15, 6792.40, 6883.05, 6792.40, 6866.45
01/01/15, 6767.60, 6794.25, 6755.00, 6786.10
12/31/14, 6730.50, 6779.30, 6730.50, 6773.65
12/30/14, 6730.65, 6739.20, 6708.65, 6733.75
12/29/14, 6688.75, 6741.45, 6688.75, 6718.60
12/26/14, 6672.15, 6696.80, 6635.25, 6674.80
12/24/14, 6706.95, 6718.45, 6641.45, 6650.60
12/23/14, 6748.35, 6778.80, 6692.55, 6703.00
12/22/14, 6690.85, 6748.40, 6676.40, 6744.15
12/19/14, 6684.15, 6709.00, 6661.00, 6670.15
12/18/14, 6579.10, 6633.45, 6561.80, 6625.60
12/17/14, 6501.80, 6535.70, 6410.35, 6492.90
12/16/14, 6630.25, 6643.75, 6513.10, 6525.20
12/15/14, 6632.40, 6687.80, 6632.40, 6667.55
12/12/14, 6756.10, 6774.70, 6675.60, 6680.55
12/11/14, 6784.40, 6793.00, 6725.90, 6744.95
12/10/14, 6751.60, 6809.85, 6751.60, 6796.25
12/09/14, 6855.20, 6864.70, 6761.00, 6767.60
12/08/14, 6941.90, 6948.80, 6852.85, 6857.15
12/05/14, 6975.75, 6984.10, 6927.35, 6937.55
12/04/14, 6968.00, 6995.70, 6928.15, 6960.75
12/03/14, 6903.25, 6942.95, 6901.75, 6935.55
12/02/14, 6882.75, 6909.45, 6863.25, 6895.70
12/01/14, 6931.50, 6943.50, 6894.05, 6898.05
11/28/14, 6864.15, 6944.05, 6864.15, 6918.05
11/27/14, 6825.95, 6852.00, 6819.85, 6845.30
11/26/14, 6799.40, 6843.20, 6792.75, 6825.45
11/25/14, 6882.85, 6882.85, 6776.30, 6810.45
11/24/14, 6863.60, 6890.30, 6858.10, 6880.80
11/21/14, 6813.05, 6864.45, 6808.85, 6847.30
11/20/14, 6815.15, 6817.55, 6767.60, 6806.30
11/19/14, 6850.85, 6860.70, 6777.75, 6797.70
11/18/14, 6835.80, 6859.35, 6822.70, 6837.35
11/17/14, 6781.55, 6829.30, 6766.80, 6825.75
11/14/14, 6758.95, 6792.45, 6749.80, 6785.75
11/13/14, 6797.55, 6798.55, 6725.85, 6753.55
11/12/14, 6767.80, 6801.95, 6767.80, 6777.60
11/11/14, 6739.15, 6761.20, 6714.90, 6753.10
11/10/14, 6728.20, 6757.40, 6701.20, 6727.75
11/07/14, 6717.45, 6734.10, 6680.10, 6720.95
11/05/14, 6726.60, 6742.95, 6707.55, 6713.75
11/03/14, 6705.25, 6709.15, 6676.80, 6704.30
10/31/14, 6598.05, 6689.55, 6598.05, 6685.75
10/30/14, 6510.35, 6575.65, 6510.35, 6570.30
10/29/14, 6500.65, 6518.05, 6487.40, 6513.75
10/28/14, 6444.00, 6469.30, 6439.65, 6465.15
10/27/14, 6498.75, 6498.75, 6434.95, 6438.90
10/23/14, 6468.25, 6469.85, 6457.40, 6463.25
10/22/14, 6431.40, 6441.70, 6418.55, 6436.55
10/21/14, 6355.50, 6384.70, 6340.50, 6378.15
10/20/14, 6346.95, 6356.50, 6335.40, 6334.80
10/17/14, 6221.90, 6283.50, 6204.00, 6255.15
10/16/14, 6317.20, 6359.45, 6208.55, 6225.30
10/14/14, 6380.20, 6384.55, 6319.35, 6339.90
10/13/14, 6307.70, 6362.30, 6284.55, 6352.40
10/10/14, 6377.95, 6386.80, 6323.35, 6330.35
10/09/14, 6348.65, 6424.50, 6348.65, 6416.40
10/08/14, 6308.70, 6341.80, 6296.00, 6316.65
10/07/14, 6369.35, 6404.15, 6318.75, 6324.85
10/01/14, 6413.20, 6431.20, 6393.80, 6398.05
09/30/14, 6399.05, 6469.50, 6384.80, 6415.70
09/29/14, 6403.95, 6435.05, 6383.00, 6408.30
09/26/14, 6319.85, 6405.30, 6286.50, 6396.55
09/25/14, 6438.70, 6448.90, 6319.15, 6343.15
09/24/14, 6463.30, 6481.30, 6393.80, 6437.25
09/23/14, 6577.70, 6591.50, 6459.05, 6464.80
09/22/14, 6532.55, 6586.80, 6521.00, 6576.60
09/19/14, 6574.45, 6603.50, 6551.15, 6561.65
09/18/14, 6426.80, 6563.95, 6423.75, 6560.00
09/17/14, 6445.25, 6457.70, 6401.55, 6442.50
09/16/14, 6538.60, 6550.25, 6404.20, 6411.25
09/15/14, 6547.25, 6556.45, 6518.05, 6540.10
09/12/14, 6559.80, 6579.30, 6548.45, 6572.70
09/11/14, 6558.40, 6572.45, 6527.95, 6554.75
09/10/14, 6562.45, 6563.15, 6531.85, 6540.25
09/09/14, 6574.65, 6584.95, 6553.65, 6577.05
09/08/14, 6537.60, 6580.80, 6537.05, 6578.00
09/05/14, 6506.60, 6528.40, 6476.15, 6502.30
09/04/14, 6515.60, 6515.60, 6465.55, 6501.95
09/03/14, 6506.50, 6536.55, 6500.50, 6517.70
09/02/14, 6447.80, 6499.80, 6447.80, 6484.35
09/01/14, 6388.10, 6441.55, 6388.10, 6438.45
08/28/14, 6363.75, 6378.95, 6349.65, 6360.75
08/27/14, 6352.10, 6365.50, 6339.25, 6355.15
08/26/14, 6311.25, 6340.60, 6289.90, 6328.45
08/25/14, 6366.00, 6391.30, 6327.10, 6332.45
08/22/14, 6351.85, 6367.80, 6342.20, 6352.35
08/21/14, 6324.90, 6366.35, 6313.15, 6339.35
08/20/14, 6342.20, 6342.20, 6312.85, 6321.65
08/19/14, 6316.20, 6335.05, 6309.10, 6328.80
08/18/14, 6208.90, 6298.35, 6208.90, 6294.10
08/14/14, 6178.25, 6218.00, 6168.55, 6215.65
08/13/14, 6177.70, 6205.25, 6130.85, 6167.20
08/12/14, 6158.60, 6190.45, 6139.85, 6186.15
08/11/14, 6113.95, 6125.85, 6100.20, 6117.65
08/08/14, 6104.05, 6104.05, 6051.35, 6072.65
08/07/14, 6160.30, 6195.70, 6141.85, 6153.50
08/06/14, 6210.40, 6231.80, 6165.40, 6173.70
08/05/14, 6192.30, 6229.55, 6150.25, 6226.45
08/04/14, 6138.20, 6183.60, 6136.60, 6175.70
08/01/14, 6146.55, 6201.10, 6106.45, 6111.70
07/31/14, 6227.40, 6243.55, 6189.55, 6194.45
07/30/14, 6196.10, 6237.50, 6168.45, 6232.60
07/28/14, 6231.55, 6237.10, 6182.30, 6200.00
07/25/14, 6278.75, 6284.30, 6192.60, 6230.45
07/24/14, 6263.90, 6283.35, 6242.95, 6278.95
07/23/14, 6272.95, 6283.60, 6226.80, 6261.10
07/22/14, 6219.55, 6254.45, 6216.40, 6251.35
07/21/14, 6213.05, 6234.80, 6193.50, 6200.30
07/18/14, 6167.45, 6199.55, 6135.25, 6184.55
07/17/14, 6140.55, 6185.95, 6140.55, 6179.45
07/16/14, 6096.15, 6157.60, 6080.00, 6147.90
07/15/14, 6020.25, 6071.55, 6004.65, 6067.35
07/14/14, 5993.65, 6008.55, 5958.90, 5990.70
07/11/14, 6116.00, 6153.55, 5981.45, 5991.70
07/10/14, 6105.95, 6233.05, 6008.20, 6105.20
07/09/14, 6159.20, 6169.05, 6076.20, 6104.00
07/08/14, 6336.45, 6336.45, 6131.55, 6152.30
07/07/14, 6319.80, 6329.30, 6300.90, 6322.00
07/04/14, 6273.05, 6300.85, 6230.00, 6297.60
07/03/14, 6289.90, 6301.70, 6260.10, 6267.20
07/02/14, 6240.10, 6282.20, 6240.10, 6276.90
07/01/14, 6192.00, 6212.00, 6187.20, 6199.90
06/30/14, 6102.40, 6180.85, 6102.40, 6174.20
06/27/14, 6083.30, 6105.80, 6055.35, 6082.10
06/26/14, 6107.80, 6119.90, 6058.55, 6065.80
06/25/14, 6123.05, 6127.25, 6106.65, 6115.15
06/24/14, 6054.20, 6124.40, 6054.20, 6113.85
06/23/14, 6044.40, 6065.70, 6001.25, 6037.95
06/20/14, 6066.45, 6082.75, 6026.90, 6038.60
06/19/14, 6103.05, 6127.30, 6040.95, 6064.75
06/18/14, 6146.25, 6177.70, 6049.20, 6084.85
06/17/14, 6051.25, 6142.75, 6044.20, 6139.35
06/16/14, 6050.00, 6064.00, 5990.70, 6056.70
06/13/14, 6184.45, 6191.00, 6040.45, 6057.50
06/12/14, 6161.70, 6178.05, 6124.05, 6168.80
06/11/14, 6207.20, 6234.25, 6123.60, 6152.55
06/10/14, 6218.30, 6218.30, 6125.20, 6192.30
06/09/14, 6164.55, 6209.80, 6164.30, 6196.70
06/06/14, 6078.05, 6134.15, 6067.60, 6129.95
06/05/14, 5979.20, 6043.00, 5948.05, 6037.65
06/04/14, 5960.95, 5982.05, 5955.10, 5972.85
06/03/14, 5926.20, 5963.10, 5906.45, 5956.85
06/02/14, 5829.10, 5914.05, 5818.30, 5911.70
05/30/14, 5813.95, 5831.20, 5789.25, 5802.85
05/29/14, 5855.85, 5860.85, 5788.85, 5796.45
05/28/14, 5853.30, 5870.60, 5835.75, 5861.25
05/27/14, 5888.40, 5888.40, 5796.30, 5844.20
05/26/14, 5976.85, 6035.15, 5804.15, 5883.75
05/23/14, 5872.85, 5931.60, 5870.00, 5923.65
05/22/14, 5828.70, 5872.20, 5813.05, 5841.30
05/21/14, 5799.90, 5809.30, 5748.65, 5792.30
05/20/14, 5804.90, 5824.45, 5762.25, 5790.95
05/19/14, 5711.85, 5766.85, 5682.20, 5762.60
05/16/14, 5689.30, 5888.15, 5610.50, 5656.00
05/15/14, 5588.90, 5618.35, 5554.45, 5580.30
05/14/14, 5569.25, 5593.50, 5555.45, 5583.60
05/13/14, 5526.80, 5600.10, 5524.45, 5562.55
05/12/14, 5380.25, 5482.90, 5380.25, 5479.70
05/09/14, 5232.25, 5382.50, 5231.90, 5375.90
05/08/14, 5246.30, 5261.75, 5222.40, 5236.60
05/07/14, 5269.50, 5278.50, 5227.45, 5232.85
05/06/14, 5275.40, 5294.10, 5262.85, 5273.10
05/05/14, 5253.75, 5289.60, 5253.75, 5260.30
05/02/14, 5271.05, 5291.10, 5256.20, 5260.95
04/30/14, 5294.80, 5334.10, 5221.95, 5255.65
04/29/14, 5330.05, 5338.30, 5283.25, 5286.05
04/28/14, 5327.55, 5334.50, 5307.55, 5321.50
04/25/14, 5372.80, 5373.85, 5320.10, 5328.60
04/23/14, 5352.80, 5377.95, 5351.85, 5362.45
04/22/14, 5354.30, 5365.80, 5341.00, 5346.60
04/21/14, 5321.45, 5352.55, 5321.45, 5347.25
04/17/14, 5246.30, 5312.65, 5242.30, 5310.75
04/16/14, 5275.00, 5294.70, 5222.85, 5230.35
04/15/14, 5330.25, 5334.90, 5267.10, 5278.15
04/11/14, 5302.40, 5326.85, 5294.15, 5317.70
04/10/14, 5322.25, 5345.80, 5308.80, 5328.40
04/09/14, 5254.70, 5321.30, 5252.60, 5315.25
04/07/14, 5236.30, 5256.60, 5198.50, 5234.20
04/04/14, 5257.30, 5257.30, 5229.70, 5234.50
04/03/14, 5281.60, 5281.60, 5227.60, 5254.35
04/02/14, 5261.70, 5276.10, 5246.25, 5272.40
04/01/14, 5244.15, 5244.15, 5199.40, 5232.85
03/31/14, 5224.45, 5234.30, 5188.05, 5224.85
03/28/14, 5170.50, 5206.65, 5161.10, 5202.15
03/27/14, 5121.65, 5165.80, 5117.40, 5146.20
03/26/14, 5121.90, 5132.20, 5097.05, 5114.70
03/25/14, 5071.05, 5105.35, 5071.05, 5102.75
03/24/14, 5049.90, 5095.10, 5049.90, 5091.20
03/21/14, 5037.55, 5041.70, 5024.45, 5031.05
03/20/14, 5032.85, 5045.00, 5008.50, 5014.80
03/19/14, 5047.70, 5055.40, 5030.95, 5044.20
03/18/14, 5031.60, 5063.80, 5020.80, 5035.40
03/14/14, 4977.45, 5019.65, 4962.95, 5011.55
03/13/14, 5016.60, 5063.65, 4995.85, 5007.20
03/12/14, 5017.05, 5050.15, 5011.60, 5028.70
03/11/14, 5048.65, 5069.10, 5016.40, 5026.95
03/10/14, 5010.35, 5060.70, 5010.35, 5046.45
03/07/14, 4971.05, 5040.95, 4971.05, 5033.85
03/06/14, 4913.75, 4961.95, 4913.75, 4959.10
03/05/14, 4896.20, 4906.20, 4871.25, 4900.85
03/04/14, 4815.20, 4875.20, 4815.20, 4873.20
03/03/14, 4842.30, 4857.85, 4809.55, 4816.30
02/28/14, 4814.45, 4852.05, 4814.45, 4849.50
02/26/14, 4796.90, 4819.40, 4796.90, 4816.40
02/25/14, 4797.60, 4808.75, 4780.10, 4793.90
02/24/14, 4755.30, 4786.25, 4752.70, 4783.15
02/21/14, 4728.15, 4764.90, 4728.15, 4762.75
02/20/14, 4733.10, 4739.70, 4713.95, 4716.35
02/19/14, 4735.30, 4756.65, 4733.95, 4752.90
02/18/14, 4689.65, 4740.80, 4688.70, 4731.50
02/17/14, 4685.15, 4695.45, 4672.15, 4690.45
02/14/14, 4664.40, 4682.40, 4632.85, 4677.80
02/13/14, 4715.45, 4718.55, 4643.55, 4650.00
02/12/14, 4717.15, 4730.25, 4706.70, 4711.95
02/11/14, 4705.00, 4713.75, 4693.95, 4699.60
02/10/14, 4709.45, 4714.00, 4688.45, 4692.55
02/07/14, 4711.15, 4713.05, 4679.85, 4701.70
02/06/14, 4680.55, 4695.75, 4638.05, 4681.35
02/05/14, 4656.35, 4676.25, 4632.90, 4671.85
02/04/14, 4609.80, 4662.25, 4596.05, 4652.50
02/03/14, 4690.15, 4702.00, 4643.65, 4648.55
01/31/14, 4685.30, 4714.65, 4680.35, 4709.15
01/30/14, 4680.90, 4680.90, 4645.25, 4675.10
01/29/14, 4746.05, 4756.45, 4714.10, 4720.60
01/28/14, 4723.25, 4748.30, 4694.00, 4720.60
01/27/14, 4780.95, 4780.95, 4722.45, 4725.60
01/24/14, 4875.25, 4893.20, 4835.15, 4836.70
01/23/14, 4894.25, 4909.95, 4892.55, 4903.50
01/22/14, 4884.05, 4911.15, 4872.65, 4903.95
01/21/14, 4889.90, 4900.45, 4876.70, 4886.70
01/20/14, 4840.30, 4880.00, 4833.00, 4878.25
01/17/14, 4883.45, 4896.55, 4832.95, 4841.30
01/16/14, 4913.20, 4917.20, 4882.35, 4891.40
01/15/14, 4867.15, 4902.20, 4867.15, 4899.70
01/14/14, 4861.30, 4875.95, 4844.95, 4850.75
01/13/14, 4825.10, 4877.80, 4825.10, 4869.95
01/10/14, 4828.40, 4868.45, 4798.05, 4813.95
01/09/14, 4839.40, 4844.90, 4806.25, 4820.15
01/08/14, 4832.90, 4849.00, 4822.30, 4833.55
01/07/14, 4854.65, 4868.25, 4811.45, 4820.25
01/06/14, 4858.85, 4858.85, 4829.65, 4845.05
01/03/14, 4830.15, 4857.00, 4814.85, 4850.65
01/02/14, 4922.50, 4961.45, 4842.55, 4848.95
01/01/14, 4928.80, 4932.00, 4915.95, 4921.25
12/31/13, 4914.20, 4921.00, 4898.45, 4914.85
12/30/13, 4931.30, 4937.25, 4887.65, 4899.95
12/27/13, 4900.45, 4922.75, 4900.45, 4914.70
12/26/13, 4880.60, 4905.65, 4876.90, 4887.85
12/24/13, 4888.15, 4896.60, 4868.80, 4876.10
12/23/13, 4857.75, 4901.10, 4857.75, 4878.85
12/20/13, 4788.60, 4868.10, 4787.10, 4861.65
12/19/13, 4834.70, 4841.75, 4769.80, 4780.60
12/18/13, 4743.45, 4817.55, 4743.45, 4809.65
12/17/13, 4774.80, 4786.25, 4745.20, 4748.50
12/16/13, 4759.05, 4773.55, 4746.25, 4756.00
12/13/13, 4785.60, 4791.30, 4752.30, 4756.05
12/12/13, 4834.80, 4840.35, 4806.35, 4810.55
12/11/13, 4857.70, 4865.85, 4835.65, 4855.60
12/10/13, 4893.40, 4894.95, 4855.40, 4873.80
12/09/13, 4938.75, 4938.75, 4887.70, 4898.15
12/06/13, 4811.90, 4838.05, 4809.25, 4830.80
12/05/13, 4836.50, 4857.85, 4809.85, 4815.00
12/04/13, 4787.65, 4803.75, 4758.85, 4764.55
12/03/13, 4796.20, 4815.95, 4788.70, 4795.90
12/02/13, 4770.85, 4812.40, 4770.85, 4804.40
11/29/13, 4717.15, 4773.50, 4717.15, 4770.10
11/28/13, 4704.55, 4722.70, 4696.50, 4708.80
11/27/13, 4683.00, 4690.10, 4659.25, 4679.85
11/26/13, 4706.35, 4718.75, 4673.15, 4679.15
11/25/13, 4661.35, 4719.95, 4661.35, 4716.00
11/22/13, 4653.25, 4668.95, 4617.15, 4632.45
11/21/13, 4702.65, 4702.65, 4623.85, 4631.85
11/20/13, 4762.45, 4778.05, 4709.50, 4720.05
11/19/13, 4764.75, 4779.45, 4754.20, 4771.75
11/18/13, 4706.90, 4763.30, 4706.90, 4760.65
11/14/13, 4648.30, 4698.20, 4648.30, 4670.10
11/13/13, 4623.65, 4654.15, 4605.15, 4614.65
11/12/13, 4686.80, 4701.65, 4634.30, 4637.35
11/11/13, 4710.00, 4725.80, 4675.55, 4680.50
11/08/13, 4741.60, 4754.35, 4710.10, 4725.90
11/07/13, 4794.20, 4831.95, 4748.30, 4752.00
11/06/13, 4813.10, 4827.50, 4781.05, 4784.65
11/05/13, 4815.85, 4836.95, 4790.35, 4808.20
11/03/13, 4843.20, 4847.05, 4836.15, 4840.15
11/01/13, 4798.40, 4833.95, 4798.40, 4823.00
10/31/13, 4755.45, 4811.15, 4755.45, 4804.85
10/30/13, 4751.05, 4775.80, 4745.60, 4764.30
10/29/13, 4660.40, 4744.95, 4640.05, 4741.10
10/28/13, 4699.50, 4710.00, 4652.30, 4656.85
10/25/13, 4705.35, 4715.05, 4684.20, 4693.40
10/24/13, 4715.35, 4773.80, 4700.55, 4713.00
10/23/13, 4746.10, 4752.10, 4680.50, 4723.50
10/22/13, 4723.95, 4749.05, 4723.90, 4738.35
10/21/13, 4715.55, 4737.00, 4703.15, 4731.00
10/18/13, 4628.50, 4713.40, 4628.50, 4706.90
10/17/13, 4646.45, 4659.00, 4604.90, 4612.05
10/15/13, 4689.90, 4696.75, 4623.35, 4639.50
10/14/13, 4651.45, 4675.80, 4649.55, 4665.95
10/11/13, 4661.35, 4661.35, 4627.75, 4651.80
10/10/13, 4589.80, 4617.00, 4582.85, 4607.50
10/09/13, 4512.30, 4596.75, 4505.75, 4592.45
10/08/13, 4569.15, 4573.85, 4528.25, 4536.45
10/07/13, 4505.90, 4524.95, 4471.20, 4522.80
10/04/13, 4499.35, 4543.40, 4499.10, 4516.15
10/03/13, 4448.00, 4517.15, 4443.25, 4512.65
10/01/13, 4405.00, 4425.75, 4367.15, 4422.90
09/30/13, 4433.85, 4434.00, 4381.60, 4392.05
09/27/13, 4497.65, 4502.80, 4448.80, 4455.95
09/26/13, 4476.75, 4503.25, 4472.05, 4482.30
09/25/13, 4490.05, 4497.45, 4432.65, 4477.05
09/24/13, 4459.80, 4515.35, 4459.80, 4484.10
09/23/13, 4516.30, 4549.15, 4471.55, 4482.00
09/20/13, 4622.35, 4636.85, 4503.05, 4560.10
09/19/13, 4576.00, 4643.00, 4576.00, 4627.85
09/18/13, 4457.55, 4487.55, 4440.90, 4478.35
09/17/13, 4429.95, 4448.30, 4414.60, 4444.50
09/16/13, 4507.15, 4517.30, 4412.60, 4440.90
09/13/13, 4433.10, 4471.00, 4430.60, 4450.45
09/12/13, 4503.70, 4504.85, 4423.05, 4445.95
09/11/13, 4458.90, 4496.20, 4434.00, 4489.45
09/10/13, 4361.05, 4467.20, 4361.05, 4361.05
09/06/13, 4281.60, 4323.05, 4248.70, 4319.40
09/05/13, 4234.15, 4282.35, 4234.15, 4264.05
09/04/13, 4104.10, 4171.00, 4084.70, 4164.50
09/03/13, 4253.85, 4256.20, 4082.50, 4092.90
09/02/13, 4182.65, 4241.75, 4182.65, 4235.25
08/30/13, 4134.70, 4187.35, 4103.35, 4175.85
08/29/13, 4068.50, 4141.70, 4062.90, 4132.80
08/28/13, 4022.80, 4067.30, 3937.70, 4047.70
08/27/13, 4163.30, 4163.30, 4054.70, 4060.70
08/26/13, 4203.95, 4228.00, 4179.25, 4194.50
08/23/13, 4152.05, 4187.70, 4124.75, 4183.65
08/22/13, 4052.95, 4142.70, 4032.15, 4136.10
08/21/13, 4202.25, 4209.55, 4048.55, 4069.45
08/20/13, 4109.75, 4149.05, 4077.85, 4138.40
08/19/13, 4214.55, 4214.55, 4114.85, 4151.95
08/16/13, 4365.60, 4368.25, 4217.10, 4224.30
08/14/13, 4372.50, 4398.05, 4362.45, 4392.05
08/13/13, 4286.75, 4363.70, 4276.10, 4360.65
08/12/13, 4279.10, 4311.80, 4249.55, 4293.20
08/08/13, 4208.45, 4255.30, 4208.45, 4250.35
08/07/13, 4217.80, 4240.50, 4184.85, 4213.85
08/06/13, 4305.15, 4305.15, 4199.55, 4214.15
08/05/13, 4320.15, 4339.95, 4299.45, 4323.35
08/02/13, 4369.35, 4376.80, 4290.15, 4314.95
08/01/13, 4402.70, 4428.40, 4322.25, 4354.00
07/31/13, 4376.95, 4383.35, 4319.70, 4379.65
07/30/13, 4462.50, 4471.95, 4386.65, 4390.35
07/29/13, 4496.30, 4500.20, 4456.75, 4459.90
07/26/13, 4552.10, 4557.85, 4491.65, 4507.25
07/25/13, 4574.15, 4585.45, 4526.25, 4531.80
07/24/13, 4629.40, 4635.45, 4570.20, 4588.25
07/23/13, 4652.90, 4673.00, 4652.90, 4660.75
07/22/13, 4618.65, 4656.55, 4618.65, 4631.10
07/19/13, 4661.80, 4662.20, 4627.15, 4632.75
07/18/13, 4606.15, 4654.60, 4601.40, 4647.55
07/17/13, 4609.10, 4623.55, 4567.45, 4597.70
07/16/13, 4586.15, 4604.40, 4573.55, 4596.50
07/15/13, 4619.55, 4659.20, 4615.05, 4655.70
07/12/13, 4626.05, 4636.70, 4595.35, 4630.95
07/11/13, 4562.30, 4600.15, 4562.30, 4586.45
07/10/13, 4548.60, 4556.85, 4504.05, 4511.40
07/09/13, 4518.90, 4542.00, 4518.90, 4539.95
07/08/13, 4511.15, 4515.20, 4470.60, 4501.25
07/05/13, 4555.45, 4566.60, 4528.65, 4535.80
07/04/13, 4490.55, 4525.80, 4482.80, 4517.70
07/03/13, 4511.20, 4511.20, 4467.55, 4473.35
07/02/13, 4564.65, 4579.30, 4539.55, 4542.80
07/01/13, 4509.35, 4574.55, 4506.50, 4572.05
06/28/13, 4441.35, 4516.35, 4441.35, 4510.90
06/27/13, 4377.00, 4400.55, 4360.30, 4393.90
06/26/13, 4365.50, 4371.85, 4330.10, 4335.50
06/25/13, 4356.45, 4389.20, 4317.70, 4350.10
06/24/13, 4400.80, 4400.80, 4331.70, 4345.60
06/21/13, 4415.25, 4446.80, 4392.15, 4420.15
06/20/13, 4504.65, 4504.65, 4424.45, 4429.65
06/19/13, 4534.95, 4556.45, 4523.45, 4552.70
06/18/13, 4553.05, 4574.40, 4534.45, 4540.70
06/17/13, 4533.90, 4560.25, 4498.70, 4557.50
06/14/13, 4480.85, 4533.45, 4480.85, 4525.95
06/13/13, 4464.05, 4478.05, 4441.75, 4447.40
06/12/13, 4516.00, 4526.00, 4487.80, 4502.20
06/11/13, 4582.70, 4593.95, 4523.95, 4529.85
06/10/13, 4638.75, 4656.70, 4590.55, 4604.40
06/07/13, 4640.70, 4687.80, 4615.20, 4621.10
06/06/13, 4634.55, 4676.60, 4619.05, 4653.40
06/05/13, 4644.35, 4663.25, 4629.95, 4656.50
06/04/13, 4662.00, 4695.50, 4645.15, 4652.55
06/03/13, 4688.60, 4693.65, 4640.85, 4659.30
05/31/13, 4759.20, 4759.20, 4675.80, 4681.45
05/30/13, 4745.10, 4777.70, 4745.10, 4774.00
05/29/13, 4781.75, 4783.90, 4745.00, 4766.65
05/28/13, 4759.00, 4789.25, 4743.95, 4777.05
05/27/13, 4690.45, 4764.35, 4684.40, 4756.40
05/24/13, 4695.40, 4699.90, 4644.60, 4685.60
05/23/13, 4737.30, 4751.60, 4659.85, 4668.20
05/22/13, 4798.30, 4814.05, 4753.15, 4766.85
05/21/13, 4819.05, 4833.75, 4780.30, 4788.20
05/20/13, 4854.95, 4877.65, 4815.00, 4821.95
05/17/13, 4832.75, 4853.55, 4814.55, 4847.10
05/16/13, 4799.80, 4844.90, 4799.80, 4830.25
05/15/13, 4718.55, 4815.05, 4718.55, 4810.95
05/14/13, 4694.80, 4721.50, 4684.35, 4702.50
05/13/13, 4773.90, 4776.45, 4684.35, 4689.75
05/11/13, 4765.10, 4783.80, 4765.10, 4779.75
05/10/13, 4735.60, 4774.40, 4735.60, 4769.20
05/09/13, 4760.00, 4764.00, 4731.10, 4737.70
05/08/13, 4751.70, 4760.85, 4725.25, 4754.45
05/07/13, 4694.70, 4741.60, 4694.70, 4737.55
05/06/13, 4659.55, 4688.30, 4652.25, 4685.60
05/03/13, 4692.10, 4696.60, 4651.05, 4659.10
05/02/13, 4630.40, 4706.40, 4630.40, 4695.05
04/30/13, 4640.05, 4658.35, 4595.20, 4641.75
04/29/13, 4595.55, 4628.15, 4593.00, 4620.90
04/26/13, 4615.95, 4620.65, 4583.95, 4591.65
04/25/13, 4586.15, 4628.25, 4586.15, 4624.30
04/23/13, 4581.05, 4581.05, 4540.60, 4572.40
04/22/13, 4531.75, 4581.05, 4531.75, 4574.40
04/18/13, 4457.70, 4532.65, 4457.70, 4526.80
04/17/13, 4471.20, 4496.25, 4449.90, 4461.75
04/16/13, 4368.65, 4463.60, 4368.65, 4457.55
04/15/13, 4338.55, 4395.70, 4335.65, 4376.05
04/12/13, 4343.65, 4362.85, 4335.60, 4352.75
04/11/13, 4393.65, 4397.80, 4353.70, 4388.05
04/10/13, 4349.10, 4370.45, 4305.00, 4366.45
04/09/13, 4379.15, 4404.00, 4319.15, 4323.40
04/08/13, 4365.65, 4381.30, 4358.50, 4361.15
04/05/13, 4373.60, 4386.50, 4353.35, 4366.65
04/04/13, 4433.20, 4433.40, 4373.25, 4378.65
04/03/13, 4504.00, 4515.30, 4442.05, 4457.20
04/02/13, 4460.90, 4511.20, 4459.35, 4508.80
04/01/13, 4449.35, 4471.20, 4441.40, 4465.60
03/28/13, 4397.85, 4444.15, 4370.15, 4438.35
03/26/13, 4379.00, 4400.55, 4376.85, 4394.60
03/25/13, 4436.10, 4453.65, 4382.50, 4390.30
03/22/13, 4413.95, 4431.75, 4386.30, 4404.50
03/21/13, 4452.65, 4489.30, 4407.45, 4413.50
03/20/13, 4497.75, 4500.15, 4438.00, 4446.05
03/19/13, 4586.10, 4587.45, 4492.20, 4500.85
03/18/13, 4566.95, 4583.20, 4556.00, 4572.65
03/15/13, 4629.15, 4655.85, 4594.55, 4598.20
03/14/13, 4582.15, 4631.45, 4540.40, 4625.75
03/13/13, 4620.40, 4620.40, 4579.45, 4585.00
03/12/13, 4662.65, 4669.85, 4622.50, 4636.90
03/11/13, 4661.00, 4682.70, 4653.85, 4661.25
03/08/13, 4613.00, 4664.35, 4613.00, 4660.65
03/07/13, 4560.80, 4608.35, 4560.80, 4601.55
03/06/13, 4557.10, 4581.10, 4555.25, 4570.45
03/05/13, 4483.65, 4542.50, 4483.65, 4539.00
03/04/13, 4491.35, 4491.35, 4450.60, 4470.15
03/01/13, 4483.00, 4515.75, 4475.30, 4499.75
02/28/13, 4589.25, 4608.50, 4464.70, 4477.50
02/27/13, 4550.45, 4583.25, 4527.30, 4568.20
02/26/13, 4602.25, 4602.25, 4529.20, 4537.10
02/25/13, 4633.40, 4638.25, 4590.50, 4611.65
02/22/13, 4613.75, 4640.45, 4607.90, 4621.80
02/21/13, 4679.40, 4679.40, 4617.20, 4621.75
02/20/13, 4712.00, 4718.10, 4696.00, 4698.35
02/19/13, 4660.75, 4701.75, 4652.10, 4697.10
02/18/13, 4647.95, 4669.00, 4646.55, 4659.60
02/15/13, 4634.80, 4653.85, 4616.90, 4647.25
02/14/13, 4688.50, 4693.00, 4642.30, 4650.35
